Dates;age_group;InfectadosNoVacunados;InfectadosPrimeraDosis;InfectadosEsquemaCompleto;InfectadosDosisRefuerzo;InfectadosTotal;HospitalizadosNoVacunados;HospitalizadosPrimeraDosis;HospitalizadosEsquemaCompleto;HospitalizadosDosisRefuerzo;HospitalizadosTotal;MuertesNoVacunados;MuertesPrimeraDosis;MuertesEsquemaCompleto;MuertesDosisRefuerzo;MuertesTotal
12/03/2021;40-49;747;1;0;0;748;30;0;0;0;30;7;0;0;0;7
12/03/2021;50-59;626;1;0;0;627;42;0;0;0;42;12;0;0;0;12
12/03/2021;60-69;412;0;0;0;412;51;0;0;0;51;25;0;0;0;25
12/03/2021;70-80+;384;1;0;0;385;85;0;0;0;85;74;0;0;0;74
13/03/2021;0-19;486;0;0;0;486;7;0;0;0;7;1;0;0;0;1
13/03/2021;20-39;1671;0;0;0;1671;33;0;0;0;33;9;0;0;0;9
13/03/2021;40-49;656;1;0;0;657;28;1;0;0;29;9;0;0;0;9
13/03/2021;50-59;505;0;0;0;505;44;0;0;0;44;16;0;0;0;16
13/03/2021;60-69;414;0;0;0;414;57;1;0;0;58;34;0;0;0;34
13/03/2021;70-80+;302;2;0;0;304;89;0;0;0;89;92;2;0;0;94
14/03/2021;0-19;352;0;0;0;352;2;0;0;0;2;1;0;0;0;1
14/03/2021;20-39;1137;1;0;0;1138;29;0;0;0;29;8;0;0;0;8
14/03/2021;40-49;410;0;0;0;410;40;0;0;0;40;9;0;0;0;9
14/03/2021;50-59;353;0;0;0;353;35;0;0;0;35;20;0;0;0;20
14/03/2021;60-69;246;1;0;0;247;65;1;0;0;66;24;0;0;0;24
14/03/2021;70-80+;224;3;0;0;227;87;1;0;0;88;87;0;0;0;87
15/03/2021;0-19;466;0;0;0;466;8;0;0;0;8;1;0;0;0;1
15/03/2021;20-39;1892;5;0;0;1897;27;0;0;0;27;9;0;0;0;9
15/03/2021;40-49;761;0;1;0;762;42;0;0;0;42;10;0;0;0;10
15/03/2021;50-59;585;0;0;0;585;62;0;0;0;62;21;0;0;0;21
15/03/2021;60-69;421;1;0;0;422;78;0;0;0;78;35;0;0;0;35
15/03/2021;70-80+;303;4;0;0;307;124;3;0;0;127;81;1;0;0;82
16/03/2021;0-19;506;0;0;0;506;6;0;0;0;6;0;0;0;0;0
16/03/2021;20-39;2208;1;0;0;2209;36;0;0;0;36;6;0;0;0;6
16/03/2021;40-49;841;1;0;0;842;30;1;0;0;31;9;0;0;0;9
16/03/2021;50-59;727;2;0;0;729;70;1;0;0;71;24;0;0;0;24
16/03/2021;60-69;450;0;0;0;450;82;0;0;0;82;24;1;0;0;25
16/03/2021;70-80+;354;1;0;0;355;120;4;0;0;124;77;1;0;0;78
17/03/2021;0-19;647;0;0;0;647;5;0;0;0;5;1;0;0;0;1
17/03/2021;20-39;2534;4;0;0;2538;35;0;0;0;35;9;0;0;0;9
17/03/2021;40-49;943;0;0;0;943;34;0;0;0;34;7;0;0;0;7
17/03/2021;50-59;805;0;0;0;805;62;0;0;0;62;18;0;0;0;18
17/03/2021;60-69;489;0;0;0;489;65;0;0;0;65;27;0;0;0;27
17/03/2021;70-80+;372;6;0;0;378;125;2;0;0;127;98;2;0;0;100
18/03/2021;0-19;683;0;0;0;683;8;0;0;0;8;1;0;0;0;1
18/03/2021;20-39;2894;1;1;0;2896;50;0;0;0;50;9;0;0;0;9
18/03/2021;40-49;1067;2;0;0;1069;44;1;0;0;45;9;0;0;0;9
18/03/2021;50-59;966;0;0;0;966;80;0;0;0;80;17;0;0;0;17
18/03/2021;60-69;529;0;0;0;529;92;1;0;0;93;35;0;0;0;35
18/03/2021;70-80+;439;10;0;0;449;129;1;0;0;130;66;5;0;0;71
19/03/2021;0-19;750;0;0;0;750;7;0;0;0;7;0;0;0;0;0
19/03/2021;20-39;2797;3;0;0;2800;38;1;0;0;39;9;0;0;0;9
19/03/2021;40-49;1078;3;0;0;1081;40;0;0;0;40;12;0;0;0;12
19/03/2021;50-59;926;1;0;0;927;73;0;0;0;73;18;0;0;0;18
19/03/2021;60-69;576;3;0;0;579;90;0;0;0;90;31;0;0;0;31
19/03/2021;70-80+;505;4;0;0;509;138;5;0;0;143;83;3;0;0;86
20/03/2021;0-19;669;0;0;0;669;5;0;0;0;5;0;0;0;0;0
20/03/2021;20-39;2445;3;1;0;2449;41;0;0;0;41;7;0;0;0;7
20/03/2021;40-49;922;1;0;0;923;46;0;0;0;46;9;0;0;0;9
20/03/2021;50-59;864;1;0;0;865;59;0;0;0;59;7;0;0;0;7
20/03/2021;60-69;556;0;0;0;556;74;1;0;0;75;32;0;0;0;32
20/03/2021;70-80+;441;13;0;0;454;114;4;0;0;118;89;4;0;0;93
21/03/2021;0-19;504;0;0;0;504;7;0;0;0;7;2;0;0;0;2
21/03/2021;20-39;1668;9;1;0;1678;49;0;0;0;49;6;0;0;0;6
21/03/2021;40-49;637;1;0;0;638;39;0;0;0;39;13;0;0;0;13
21/03/2021;50-59;625;2;2;0;629;79;0;0;0;79;30;0;0;0;30
21/03/2021;60-69;423;0;0;0;423;76;1;0;0;77;32;0;0;0;32
21/03/2021;70-80+;344;5;0;0;349;136;3;0;0;139;108;5;0;0;113
22/03/2021;0-19;369;0;0;0;369;10;0;0;0;10;0;0;0;0;0
22/03/2021;20-39;1223;5;0;0;1228;51;0;0;0;51;9;0;0;0;9
22/03/2021;40-49;559;1;0;0;560;51;0;0;0;51;9;0;0;0;9
22/03/2021;50-59;528;1;0;0;529;78;1;0;0;79;25;0;0;0;25
22/03/2021;60-69;339;0;0;0;339;92;0;0;0;92;41;0;0;0;41
22/03/2021;70-80+;310;1;0;0;311;137;5;0;0;142;87;3;0;0;90
23/03/2021;0-19;722;0;0;0;722;7;0;0;0;7;0;0;0;0;0
23/03/2021;20-39;3156;12;0;0;3168;47;1;0;0;48;11;0;0;0;11
23/03/2021;40-49;1250;6;0;0;1256;63;0;0;0;63;11;0;0;0;11
23/03/2021;50-59;1006;1;0;0;1007;86;1;0;0;87;17;0;0;0;17
23/03/2021;60-69;651;0;0;0;651;84;0;0;0;84;35;0;0;0;35
23/03/2021;70-80+;496;3;0;0;499;155;1;0;0;156;88;3;0;0;91
24/03/2021;0-19;849;0;0;0;849;6;0;0;0;6;3;0;0;0;3
24/03/2021;20-39;3619;15;0;0;3634;51;1;0;0;52;6;1;0;0;7
24/03/2021;40-49;1339;2;0;0;1341;58;0;0;0;58;12;0;0;0;12
24/03/2021;50-59;1119;1;0;0;1120;67;0;0;0;67;20;0;0;0;20
24/03/2021;60-69;757;0;1;0;758;113;0;0;0;113;35;0;0;0;35
24/03/2021;70-80+;609;17;0;0;626;165;3;0;0;168;86;2;0;0;88
25/03/2021;0-19;956;0;0;0;956;8;0;0;0;8;1;0;0;0;1
25/03/2021;20-39;4276;5;1;0;4282;50;0;0;0;50;10;0;0;0;10
25/03/2021;40-49;1531;2;2;0;1535;50;0;0;0;50;10;0;0;0;10
25/03/2021;50-59;1295;0;0;0;1295;88;0;0;0;88;15;0;0;0;15
25/03/2021;60-69;756;0;1;0;757;105;0;0;0;105;40;1;0;0;41
25/03/2021;70-80+;588;17;0;0;605;158;13;0;0;171;108;8;0;0;116
26/03/2021;0-19;1159;0;0;0;1159;8;0;0;0;8;0;0;0;0;0
26/03/2021;20-39;4766;13;1;0;4780;53;0;0;0;53;6;0;0;0;6
26/03/2021;40-49;1668;3;0;0;1671;61;0;0;0;61;10;0;0;0;10
26/03/2021;50-59;1495;0;0;0;1495;80;0;0;0;80;27;0;0;0;27
26/03/2021;60-69;938;2;1;0;941;115;1;0;0;116;52;1;0;0;53
26/03/2021;70-80+;663;52;0;0;715;156;13;0;0;169;97;20;0;0;117
27/03/2021;0-19;943;0;0;0;943;7;0;0;0;7;0;0;0;0;0
27/03/2021;20-39;3808;9;0;0;3817;55;0;0;0;55;9;0;0;0;9
27/03/2021;40-49;1427;2;4;0;1433;54;0;0;0;54;3;0;0;0;3
27/03/2021;50-59;1193;0;0;0;1193;78;0;0;0;78;31;1;0;0;32
27/03/2021;60-69;772;0;0;0;772;110;1;0;0;111;30;0;0;0;30
27/03/2021;70-80+;509;36;0;0;545;142;21;0;0;163;96;10;0;0;106
28/03/2021;0-19;746;0;0;0;746;8;0;0;0;8;0;0;0;0;0
28/03/2021;20-39;2321;15;2;0;2338;43;0;0;0;43;9;0;0;0;9
28/03/2021;40-49;921;3;1;0;925;64;0;0;0;64;14;0;0;0;14
28/03/2021;50-59;834;0;0;0;834;85;0;0;0;85;22;0;0;0;22
28/03/2021;60-69;585;1;0;0;586;96;0;0;0;96;35;0;0;0;35
28/03/2021;70-80+;442;32;0;0;474;136;16;0;0;152;83;20;0;0;103
29/03/2021;0-19;1095;1;0;0;1096;15;0;0;0;15;2;0;0;0;2
29/03/2021;20-39;4784;15;2;0;4801;99;2;0;0;101;10;0;0;0;10
29/03/2021;40-49;1806;1;2;0;1809;77;0;0;0;77;12;1;0;0;13
29/03/2021;50-59;1507;2;0;0;1509;115;0;0;0;115;25;1;0;0;26
29/03/2021;60-69;996;0;1;0;997;141;0;0;0;141;38;1;0;0;39
29/03/2021;70-80+;637;59;0;0;696;181;28;0;0;209;110;33;0;0;143
30/03/2021;0-19;1285;0;0;0;1285;18;0;0;0;18;0;0;0;0;0
30/03/2021;20-39;4906;4;6;0;4916;113;0;0;0;113;7;0;0;0;7
30/03/2021;40-49;1804;4;0;0;1808;83;0;0;0;83;13;0;0;0;13
30/03/2021;50-59;1624;0;5;0;1629;117;1;0;0;118;35;0;0;0;35
30/03/2021;60-69;1031;1;2;0;1034;122;1;0;0;123;50;0;0;0;50
30/03/2021;70-80+;698;49;0;0;747;183;32;0;0;215;96;28;0;0;124
31/03/2021;0-19;1293;2;0;0;1295;10;0;0;0;10;0;0;0;0;0
31/03/2021;20-39;5130;8;5;0;5143;61;0;0;0;61;6;0;0;0;6
31/03/2021;40-49;1951;5;0;0;1956;71;0;0;0;71;9;0;0;0;9
31/03/2021;50-59;1690;1;1;0;1692;95;0;0;0;95;37;0;0;0;37
31/03/2021;60-69;1177;0;2;0;1179;154;0;0;0;154;48;1;0;0;49
31/03/2021;70-80+;986;48;0;0;1034;214;43;0;0;257;108;27;0;0;135
1/04/2021;0-19;1265;0;0;0;1265;6;0;0;0;6;0;0;0;0;0
1/04/2021;20-39;4195;12;5;0;4212;49;0;0;0;49;12;0;0;0;12
1/04/2021;40-49;1646;3;0;0;1649;65;0;0;0;65;19;0;0;0;19
1/04/2021;50-59;1378;0;2;0;1380;106;0;0;0;106;24;0;0;0;24
1/04/2021;60-69;1009;2;0;0;1011;147;1;0;0;148;58;0;0;0;58
1/04/2021;70-80+;627;99;0;0;726;171;32;0;0;203;90;27;0;0;117
2/04/2021;0-19;936;0;0;0;936;9;0;0;0;9;1;0;0;0;1
2/04/2021;20-39;3093;10;5;0;3108;66;0;0;0;66;7;0;0;0;7
2/04/2021;40-49;1218;3;1;0;1222;74;0;0;0;74;11;0;0;0;11
2/04/2021;50-59;1183;0;1;0;1184;89;0;0;0;89;34;2;0;0;36
2/04/2021;60-69;809;4;0;0;813;143;1;0;0;144;54;0;0;0;54
2/04/2021;70-80+;530;90;1;0;621;173;40;0;0;213;103;26;0;0;129
3/04/2021;0-19;1052;0;0;0;1052;16;0;0;0;16;1;0;0;0;1
3/04/2021;20-39;4112;10;12;0;4134;74;1;0;0;75;14;1;0;0;15
3/04/2021;40-49;1712;1;1;0;1714;84;0;0;0;84;13;0;0;0;13
3/04/2021;50-59;1456;2;1;0;1459;112;0;0;0;112;35;1;0;0;36
3/04/2021;60-69;965;1;0;0;966;174;0;0;0;174;52;0;0;0;52
3/04/2021;70-80+;572;94;1;0;667;216;46;0;0;262;78;40;0;0;118
4/04/2021;0-19;851;0;0;0;851;13;0;0;0;13;1;0;0;0;1
4/04/2021;20-39;2614;7;13;0;2634;60;0;0;0;60;14;0;0;0;14
4/04/2021;40-49;1114;1;3;0;1118;93;0;0;0;93;23;0;0;0;23
4/04/2021;50-59;1093;2;2;0;1097;119;0;0;0;119;30;0;0;0;30
4/04/2021;60-69;806;3;0;0;809;156;0;0;0;156;56;1;0;0;57
4/04/2021;70-80+;478;94;0;0;572;180;27;0;0;207;132;32;0;0;164
5/04/2021;0-19;1225;0;0;0;1225;14;0;0;0;14;1;0;0;0;1
5/04/2021;20-39;5639;10;13;0;5662;70;0;0;0;70;10;0;0;0;10
5/04/2021;40-49;2329;3;3;0;2335;65;0;0;0;65;25;0;0;0;25
5/04/2021;50-59;1989;1;2;0;1992;132;0;0;0;132;43;0;0;0;43
5/04/2021;60-69;1254;5;1;0;1260;183;1;0;0;184;74;0;0;0;74
5/04/2021;70-80+;776;96;0;0;872;191;49;0;0;240;126;40;0;0;166
6/04/2021;0-19;1660;0;0;0;1660;13;0;0;0;13;2;0;0;0;2
6/04/2021;20-39;6898;8;16;0;6922;101;0;0;0;101;12;0;0;0;12
6/04/2021;40-49;2650;7;5;0;2662;95;1;0;0;96;22;0;0;0;22
6/04/2021;50-59;2447;1;2;0;2450;144;0;0;0;144;41;0;0;0;41
6/04/2021;60-69;1545;8;0;0;1553;185;1;0;0;186;74;1;0;0;75
6/04/2021;70-80+;1014;87;0;0;1101;231;73;0;0;304;126;30;0;0;156
7/04/2021;0-19;1783;1;0;0;1784;14;0;0;0;14;0;0;0;0;0
7/04/2021;20-39;7404;11;12;0;7427;83;0;0;0;83;15;0;0;0;15
7/04/2021;40-49;2961;5;9;0;2975;87;0;0;0;87;19;0;0;0;19
7/04/2021;50-59;2418;4;1;0;2423;125;0;0;0;125;39;1;0;0;40
7/04/2021;60-69;1560;8;1;0;1569;185;0;0;0;185;79;1;0;0;80
7/04/2021;70-80+;958;92;0;0;1050;201;72;0;0;273;125;53;0;0;178
8/04/2021;0-19;1875;0;0;0;1875;9;0;0;0;9;0;0;0;0;0
8/04/2021;20-39;7080;19;17;0;7116;73;0;0;0;73;9;0;0;0;9
8/04/2021;40-49;2700;4;4;0;2708;88;0;0;0;88;20;0;0;0;20
8/04/2021;50-59;2426;1;1;0;2428;137;0;0;0;137;42;1;0;0;43
8/04/2021;60-69;1727;5;2;0;1734;189;1;0;0;190;83;0;0;0;83
8/04/2021;70-80+;1075;98;0;0;1173;255;60;0;0;315;133;33;0;0;166
9/04/2021;0-19;1803;0;0;0;1803;9;0;0;0;9;1;0;0;0;1
9/04/2021;20-39;7074;7;13;0;7094;71;0;0;0;71;15;0;0;0;15
9/04/2021;40-49;2774;3;6;0;2783;96;0;0;0;96;23;0;0;0;23
9/04/2021;50-59;2472;2;4;0;2478;137;0;0;0;137;55;0;0;0;55
9/04/2021;60-69;1672;9;0;0;1681;190;0;0;0;190;92;2;0;0;94
9/04/2021;70-80+;1079;85;0;0;1164;211;41;1;0;253;140;54;0;0;194
10/04/2021;0-19;1542;0;0;0;1542;18;0;0;0;18;2;0;0;0;2
10/04/2021;20-39;6016;17;14;0;6047;71;0;1;0;72;15;0;0;0;15
10/04/2021;40-49;2487;3;8;0;2498;67;0;0;0;67;31;0;0;0;31
10/04/2021;50-59;2098;1;0;0;2099;148;0;0;0;148;46;0;0;0;46
10/04/2021;60-69;1457;10;0;0;1467;214;1;0;0;215;72;1;0;0;73
10/04/2021;70-80+;923;108;3;0;1034;191;58;0;0;249;131;64;1;0;196
11/04/2021;0-19;1428;0;1;0;1429;15;0;0;0;15;2;0;0;0;2
11/04/2021;20-39;4934;13;27;0;4974;65;0;0;0;65;20;0;0;0;20
11/04/2021;40-49;2110;3;9;0;2122;90;0;0;0;90;23;0;0;0;23
11/04/2021;50-59;1755;3;6;0;1764;133;0;0;0;133;48;0;0;0;48
11/04/2021;60-69;1316;10;2;0;1328;208;0;0;0;208;76;2;0;0;78
11/04/2021;70-80+;812;103;6;0;921;179;68;2;0;249;115;54;0;0;169
12/04/2021;0-19;2074;0;1;0;2075;10;0;0;0;10;0;0;0;0;0
12/04/2021;20-39;7579;13;43;0;7635;80;0;0;0;80;18;0;0;0;18
12/04/2021;40-49;3041;5;9;0;3055;94;1;1;0;96;24;0;0;0;24
12/04/2021;50-59;2774;4;7;0;2785;163;0;0;0;163;53;0;0;0;53
12/04/2021;60-69;1614;6;2;0;1622;199;1;0;0;200;108;1;0;0;109
12/04/2021;70-80+;1068;140;3;0;1211;247;80;3;0;330;139;73;1;0;213
13/04/2021;0-19;2015;1;0;0;2016;11;0;0;0;11;2;0;0;0;2
13/04/2021;20-39;7609;13;36;0;7658;91;0;1;0;92;29;0;0;0;29
13/04/2021;40-49;3186;5;14;0;3205;93;0;0;0;93;29;0;0;0;29
13/04/2021;50-59;2811;5;5;0;2821;186;0;0;0;186;47;0;0;0;47
13/04/2021;60-69;1845;10;3;0;1858;211;2;0;0;213;94;1;0;0;95
13/04/2021;70-80+;1173;116;7;0;1296;198;71;3;0;272;164;85;2;0;251
14/04/2021;0-19;1996;0;0;0;1996;8;0;0;0;8;2;0;0;0;2
14/04/2021;20-39;7582;20;45;0;7647;81;0;0;0;81;34;0;0;0;34
14/04/2021;40-49;3132;6;13;0;3151;93;1;0;0;94;29;0;0;0;29
14/04/2021;50-59;2856;2;5;0;2863;171;1;0;0;172;60;0;0;0;60
14/04/2021;60-69;1869;3;3;0;1875;212;4;0;0;216;104;4;0;0;108
14/04/2021;70-80+;1118;123;8;0;1249;202;62;4;0;268;167;61;1;0;229
15/04/2021;0-19;1777;0;0;0;1777;20;0;0;0;20;4;0;0;0;4
15/04/2021;20-39;6618;15;37;0;6670;91;1;0;0;92;15;0;0;0;15
15/04/2021;40-49;2712;5;19;0;2736;89;1;0;0;90;30;0;0;0;30
15/04/2021;50-59;2577;2;9;0;2588;194;2;0;0;196;61;1;0;0;62
15/04/2021;60-69;1773;7;2;0;1782;238;2;0;0;240;115;3;0;0;118
15/04/2021;70-80+;1077;157;16;0;1250;238;82;2;0;322;126;93;1;0;220
16/04/2021;0-19;2091;0;0;0;2091;15;0;0;0;15;0;0;0;0;0
16/04/2021;20-39;7180;14;42;0;7236;93;0;0;0;93;18;0;0;0;18
16/04/2021;40-49;2928;6;18;0;2952;104;1;0;0;105;33;0;0;0;33
16/04/2021;50-59;2679;1;9;0;2689;200;0;0;0;200;74;0;0;0;74
16/04/2021;60-69;1965;8;3;0;1976;244;4;0;0;248;104;1;0;0;105
16/04/2021;70-80+;1137;149;12;0;1298;251;86;6;0;343;147;84;2;0;233
17/04/2021;0-19;2028;0;0;0;2028;12;0;0;0;12;1;0;0;0;1
17/04/2021;20-39;6674;26;71;0;6771;112;2;0;0;114;23;0;0;0;23
17/04/2021;40-49;2655;4;16;0;2675;115;0;0;0;115;45;1;0;0;46
17/04/2021;50-59;2429;4;9;0;2442;211;0;0;0;211;61;0;0;0;61
17/04/2021;60-69;1732;6;1;0;1739;230;3;1;0;234;117;3;0;0;120
17/04/2021;70-80+;1036;119;13;0;1168;238;69;1;0;308;149;93;6;0;248
18/04/2021;0-19;1337;0;1;0;1338;12;0;0;0;12;0;0;0;0;0
18/04/2021;20-39;4137;13;46;0;4196;94;0;0;0;94;23;0;0;0;23
18/04/2021;40-49;1764;6;19;0;1789;90;0;0;0;90;41;0;0;0;41
18/04/2021;50-59;1644;4;8;0;1656;190;0;0;0;190;62;0;0;0;62
18/04/2021;60-69;1133;7;2;0;1142;202;0;0;0;202;117;3;0;0;120
18/04/2021;70-80+;737;114;12;0;863;223;63;2;0;288;144;84;2;0;230
19/04/2021;0-19;1997;0;1;0;1998;20;0;0;0;20;2;0;0;0;2
19/04/2021;20-39;7666;16;62;0;7744;99;0;1;0;100;20;0;0;0;20
19/04/2021;40-49;3156;5;24;0;3185;108;0;0;0;108;44;0;0;0;44
19/04/2021;50-59;2833;3;12;0;2848;208;0;0;0;208;84;1;0;0;85
19/04/2021;60-69;1900;9;2;0;1911;306;1;0;0;307;110;0;0;0;110
19/04/2021;70-80+;1077;158;17;0;1252;277;79;2;0;358;182;83;2;0;267
20/04/2021;0-19;2197;1;0;0;2198;13;0;0;0;13;3;0;0;0;3
20/04/2021;20-39;7921;21;57;0;7999;111;0;1;0;112;24;0;0;0;24
20/04/2021;40-49;3355;10;21;0;3386;135;0;0;0;135;37;0;0;0;37
20/04/2021;50-59;3178;3;8;0;3189;208;0;0;0;208;72;0;0;0;72
20/04/2021;60-69;2076;8;4;0;2088;267;0;1;0;268;118;2;0;0;120
20/04/2021;70-80+;1334;128;22;0;1484;239;69;2;0;310;154;102;4;0;260
21/04/2021;0-19;2225;0;1;0;2226;10;0;0;0;10;2;0;0;0;2
21/04/2021;20-39;8020;20;49;0;8089;109;2;1;0;112;39;0;0;0;39
21/04/2021;40-49;3234;5;19;0;3258;114;0;2;0;116;37;0;0;0;37
21/04/2021;50-59;2857;3;5;0;2865;210;0;1;0;211;68;0;0;0;68
21/04/2021;60-69;1846;7;5;0;1858;262;0;0;0;262;144;1;0;0;145
21/04/2021;70-80+;1197;103;21;0;1321;209;74;6;0;289;171;105;4;0;280
22/04/2021;0-19;2147;0;1;0;2148;11;0;1;0;12;3;0;0;0;3
22/04/2021;20-39;7898;16;56;0;7970;108;0;0;0;108;25;0;0;0;25
22/04/2021;40-49;3342;7;17;0;3366;129;1;0;0;130;34;1;0;0;35
22/04/2021;50-59;2801;4;13;0;2818;196;0;0;0;196;76;1;0;0;77
22/04/2021;60-69;1978;9;4;0;1991;279;4;0;0;283;125;3;0;0;128
22/04/2021;70-80+;1133;96;33;0;1262;250;72;9;0;331;171;89;10;0;270
23/04/2021;0-19;2288;1;0;0;2289;15;0;0;0;15;4;0;0;0;4
23/04/2021;20-39;7987;15;46;0;8048;87;0;0;0;87;24;0;0;0;24
23/04/2021;40-49;3170;6;11;0;3187;125;0;0;0;125;32;0;0;0;32
23/04/2021;50-59;2954;3;2;0;2959;170;0;0;0;170;87;0;1;0;88
23/04/2021;60-69;1937;4;3;0;1944;228;0;0;0;228;110;1;0;0;111
23/04/2021;70-80+;1203;83;37;0;1323;216;64;19;0;299;142;98;15;0;255
24/04/2021;0-19;2199;0;0;0;2199;14;0;0;0;14;2;0;0;0;2
24/04/2021;20-39;6646;22;46;0;6714;103;0;2;0;105;20;0;0;0;20
24/04/2021;40-49;2760;3;10;0;2773;110;0;0;0;110;44;0;0;0;44
24/04/2021;50-59;2571;4;3;0;2578;205;0;0;0;205;58;0;0;0;58
24/04/2021;60-69;1713;6;0;0;1719;201;0;0;0;201;119;3;0;0;122
24/04/2021;70-80+;1004;86;47;0;1137;191;47;18;0;256;143;97;23;0;263
25/04/2021;0-19;1469;0;0;0;1469;9;0;0;0;9;0;0;0;0;0
25/04/2021;20-39;4369;17;47;0;4433;78;1;2;0;81;22;0;0;0;22
25/04/2021;40-49;1846;6;9;0;1861;114;0;0;0;114;22;0;1;0;23
25/04/2021;50-59;1659;1;13;0;1673;165;0;0;0;165;68;1;0;0;69
25/04/2021;60-69;1156;4;1;0;1161;213;2;0;0;215;116;1;0;0;117
25/04/2021;70-80+;662;84;62;0;808;182;45;16;0;243;132;75;22;0;229
26/04/2021;0-19;2107;0;2;0;2109;14;0;0;0;14;2;0;0;0;2
26/04/2021;20-39;7843;21;50;0;7914;114;2;1;0;117;21;0;0;0;21
26/04/2021;40-49;3317;7;12;0;3336;121;1;1;0;123;42;0;0;0;42
26/04/2021;50-59;2794;4;14;0;2812;206;0;0;0;206;85;0;0;0;85
26/04/2021;60-69;1868;7;2;0;1877;266;5;0;0;271;120;3;0;0;123
26/04/2021;70-80+;1019;121;83;0;1223;194;67;16;0;277;151;94;21;0;266
27/04/2021;0-19;2441;1;1;0;2443;8;0;0;0;8;0;0;0;0;0
27/04/2021;20-39;8102;18;43;0;8163;99;0;1;0;100;24;0;0;0;24
27/04/2021;40-49;3387;6;17;0;3410;122;0;1;0;123;32;2;0;0;34
27/04/2021;50-59;2971;2;12;0;2985;215;0;0;0;215;93;0;0;0;93
27/04/2021;60-69;1962;7;4;0;1973;272;3;0;0;275;151;2;0;0;153
27/04/2021;70-80+;1083;93;68;0;1244;222;40;22;0;284;124;78;23;0;225
28/04/2021;0-19;2060;0;1;0;2061;15;0;0;0;15;1;0;0;0;1
28/04/2021;20-39;6806;17;40;0;6863;94;1;1;0;96;25;0;0;0;25
28/04/2021;40-49;2869;5;18;0;2892;114;0;0;0;114;42;0;0;0;42
28/04/2021;50-59;2602;10;6;0;2618;218;0;0;0;218;82;0;0;0;82
28/04/2021;60-69;1758;5;1;0;1764;225;2;0;0;227;136;0;0;0;136
28/04/2021;70-80+;947;84;45;0;1076;166;44;14;0;224;156;85;29;0;270
29/04/2021;0-19;2178;0;0;0;2178;16;0;0;0;16;4;0;0;0;4
29/04/2021;20-39;7162;22;77;0;7261;91;0;2;0;93;20;0;0;0;20
29/04/2021;40-49;3023;4;17;0;3044;122;0;0;0;122;38;0;0;0;38
29/04/2021;50-59;2715;3;10;0;2728;213;1;0;0;214;91;0;0;0;91
29/04/2021;60-69;1733;6;2;0;1741;244;1;0;0;245;128;2;0;0;130
29/04/2021;70-80+;907;86;65;0;1058;173;32;24;0;229;134;83;18;0;235
30/04/2021;0-19;2102;1;2;0;2105;8;0;0;0;8;1;0;0;0;1
30/04/2021;20-39;7293;23;52;0;7368;86;0;1;0;87;24;0;0;0;24
30/04/2021;40-49;3101;9;20;0;3130;93;0;0;0;93;37;0;0;0;37
30/04/2021;50-59;2829;1;13;0;2843;155;0;0;0;155;88;0;0;0;88
30/04/2021;60-69;1837;14;2;0;1853;218;5;0;0;223;128;6;1;0;135
30/04/2021;70-80+;961;91;78;0;1130;144;38;19;0;201;144;69;16;0;229
1/05/2021;0-19;1517;0;0;0;1517;16;0;0;0;16;1;0;0;0;1
1/05/2021;20-39;4645;15;54;0;4714;96;0;1;0;97;28;1;0;0;29
1/05/2021;40-49;2011;8;19;0;2038;86;0;0;0;86;38;0;0;0;38
1/05/2021;50-59;1796;1;9;0;1806;202;0;0;0;202;78;0;2;0;80
1/05/2021;60-69;1200;17;3;0;1220;208;6;0;0;214;154;6;0;0;160
1/05/2021;70-80+;598;104;101;0;803;123;45;25;0;193;146;84;18;0;248
2/05/2021;0-19;1311;0;1;0;1312;8;0;0;0;8;2;0;0;0;2
2/05/2021;20-39;3809;16;52;0;3877;77;0;2;0;79;34;0;0;0;34
2/05/2021;40-49;1712;5;9;0;1726;90;0;0;0;90;39;0;0;0;39
2/05/2021;50-59;1523;3;9;0;1535;173;1;0;0;174;88;0;0;0;88
2/05/2021;60-69;1044;16;6;0;1066;199;2;1;0;202;128;9;0;0;137
2/05/2021;70-80+;449;80;77;0;606;132;48;15;0;195;140;83;37;0;260
3/05/2021;0-19;1949;1;1;0;1951;11;0;0;0;11;2;0;0;0;2
3/05/2021;20-39;7250;22;73;0;7345;105;0;0;0;105;29;0;0;0;29
3/05/2021;40-49;2941;15;30;0;2986;137;0;0;0;137;44;0;0;0;44
3/05/2021;50-59;2678;6;10;0;2694;224;0;0;0;224;103;0;0;0;103
3/05/2021;60-69;1650;26;10;0;1686;229;6;0;0;235;138;5;0;0;143
3/05/2021;70-80+;763;107;121;0;991;139;51;30;0;220;133;63;26;0;222
4/05/2021;0-19;1985;0;3;0;1988;14;0;0;0;14;3;0;0;0;3
4/05/2021;20-39;7223;15;85;0;7323;93;0;0;0;93;26;0;0;0;26
4/05/2021;40-49;2965;5;15;0;2985;105;0;1;0;106;48;0;0;0;48
4/05/2021;50-59;2625;6;13;0;2644;213;1;0;0;214;80;0;0;0;80
4/05/2021;60-69;1705;27;12;0;1744;233;5;0;0;238;121;4;0;0;125
4/05/2021;70-80+;737;95;95;0;927;161;36;29;0;226;111;80;36;0;227
5/05/2021;0-19;1684;0;1;0;1685;11;0;0;0;11;2;0;0;0;2
